idSchool,SchoolName,Grade,Program Code,Program Name,Total Requests,1st Choice,2nd Choice,3rd Choice,4th Choice,5th Choice,6th Choice,7th Choice,8th Choice,9th Choice,10th+
832,The Academy - SF @ McAteer HS,10,AO,AO: SDC - Auditory/Oral,0,0,0,0,0,0,0,0,0,0,0
832,The Academy - SF @ McAteer HS,11,AO,AO: SDC - Auditory/Oral,0,0,0,0,0,0,0,0,0,0,0
832,The Academy - SF @ McAteer HS,12,AO,AO: SDC - Auditory/Oral,0,0,0,0,0,0,0,0,0,0,0
832,The Academy - SF @ McAteer HS,9,GE,GE: General Education,261,22,36,47,61,56,18,10,4,2,5
832,The Academy - SF @ McAteer HS,10,GE,GE: General Education,7,0,2,0,2,2,0,1,0,0,0
832,The Academy - SF @ McAteer HS,11,GE,GE: General Education,7,2,3,1,0,0,1,0,0,0,0
832,The Academy - SF @ McAteer HS,12,GE,GE: General Education,8,1,5,0,0,1,1,0,0,0,0
832,The Academy - SF @ McAteer HS,9,MM,MM: SDC - Mild to Moderate,5,0,0,0,2,2,0,0,0,0,1
832,The Academy - SF @ McAteer HS,10,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
832,The Academy - SF @ McAteer HS,11,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
832,The Academy - SF @ McAteer HS,12,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
832,The Academy - SF @ McAteer HS,9,TC,TC: SDC - Total Communication,0,0,0,0,0,0,0,0,0,0,0
832,The Academy - SF @ McAteer HS,10,TC,TC: SDC - Total Communication,0,0,0,0,0,0,0,0,0,0,0
832,The Academy - SF @ McAteer HS,11,TC,TC: SDC - Total Communication,0,0,0,0,0,0,0,0,0,0,0
832,The Academy - SF @ McAteer HS,12,TC,TC: SDC - Total Communication,0,0,0,0,0,0,0,0,0,0,0
997,Tule Elk Park EES,TK,GE,GE: General Education,124,76,9,9,4,8,5,2,1,1,9
997,Tule Elk Park EES,TK,MM,MM: SDC - Mild to Moderate,13,5,5,3,0,0,0,0,0,0,0
997,Tule Elk Park EES,TK,MS,MS: SDC - Extensive Services,8,5,2,0,0,1,0,0,0,0,0
862,Ulloa ES,K,CB,CB: Cantonese Biliteracy,152,31,29,33,28,10,7,6,4,2,2
862,Ulloa ES,1,CB,CB: Cantonese Biliteracy,6,3,1,1,1,0,0,0,0,0,0
862,Ulloa ES,2,CB,CB: Cantonese Biliteracy,5,0,2,3,0,0,0,0,0,0,0
862,Ulloa ES,3,CB,CB: Cantonese Biliteracy,2,1,0,0,1,0,0,0,0,0,0
862,Ulloa ES,4,CB,CB: Cantonese Biliteracy,6,2,0,2,2,0,0,0,0,0,0
862,Ulloa ES,5,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
862,Ulloa ES,K,GE,GE: General Education,552,39,87,77,65,73,45,24,23,25,94
862,Ulloa ES,1,GE,GE: General Education,27,1,5,7,3,2,0,1,3,2,3
862,Ulloa ES,2,GE,GE: General Education,29,5,5,3,8,3,2,0,1,1,1
862,Ulloa ES,3,GE,GE: General Education,17,2,3,2,4,2,0,1,1,1,1
862,Ulloa ES,4,GE,GE: General Education,21,1,3,4,5,3,0,0,2,0,3
862,Ulloa ES,5,GE,GE: General Education,10,3,1,2,3,0,0,0,0,1,0
867,Visitacion Valley ES,K,CB,CB: Cantonese Biliteracy,16,7,1,3,0,1,1,1,1,1,0
867,Visitacion Valley ES,1,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
867,Visitacion Valley ES,2,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
867,Visitacion Valley ES,3,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
867,Visitacion Valley ES,4,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
867,Visitacion Valley ES,5,CB,CB: Cantonese Biliteracy,0,0,0,0,0,0,0,0,0,0,0
867,Visitacion Valley ES,TK,GE,GE: General Education,37,8,9,5,6,1,2,0,2,1,3
867,Visitacion Valley ES,K,GE,GE: General Education,55,22,13,4,3,4,0,0,0,0,9
867,Visitacion Valley ES,1,GE,GE: General Education,1,0,1,0,0,0,0,0,0,0,0
867,Visitacion Valley ES,2,GE,GE: General Education,3,1,1,0,0,1,0,0,0,0,0
867,Visitacion Valley ES,3,GE,GE: General Education,3,2,1,0,0,0,0,0,0,0,0
867,Visitacion Valley ES,4,GE,GE: General Education,1,1,0,0,0,0,0,0,0,0,0
867,Visitacion Valley ES,5,GE,GE: General Education,0,0,0,0,0,0,0,0,0,0,0
868,Visitacion Valley MS,6,GE,GE: General Education,187,73,36,38,15,16,0,2,0,0,7
868,Visitacion Valley MS,7,GE,GE: General Education,3,0,2,0,0,0,0,0,0,0,1
868,Visitacion Valley MS,8,GE,GE: General Education,3,1,2,0,0,0,0,0,0,0,0
868,Visitacion Valley MS,6,MM,MM: SDC - Mild to Moderate,3,0,0,0,1,2,0,0,0,0,0
868,Visitacion Valley MS,7,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
868,Visitacion Valley MS,8,MM,MM: SDC - Mild to Moderate,1,0,0,0,0,1,0,0,0,0,0
868,Visitacion Valley MS,6,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
868,Visitacion Valley MS,7,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
868,Visitacion Valley MS,8,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
868,Visitacion Valley MS,6,NX,NX: Newcomer Program,7,6,0,1,0,0,0,0,0,0,0
868,Visitacion Valley MS,7,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
868,Visitacion Valley MS,8,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
868,Visitacion Valley MS,6,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
868,Visitacion Valley MS,7,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
868,Visitacion Valley MS,8,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
785,Wallenberg (Raoul) HS,13,CA,SDC Transition Program (CAT),11,3,2,1,1,3,0,1,0,0,0
785,Wallenberg (Raoul) HS,9,GE,GE: General Education,904,81,139,220,212,181,46,12,4,3,6
785,Wallenberg (Raoul) HS,10,GE,GE: General Education,15,3,4,4,1,3,0,0,0,0,0
785,Wallenberg (Raoul) HS,11,GE,GE: General Education,17,4,2,4,6,1,0,0,0,0,0
785,Wallenberg (Raoul) HS,12,GE,GE: General Education,10,6,1,1,0,0,1,1,0,0,0
785,Wallenberg (Raoul) HS,9,MM,MM: SDC - Mild to Moderate,21,3,4,5,4,5,0,0,0,0,0
785,Wallenberg (Raoul) HS,10,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
785,Wallenberg (Raoul) HS,11,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
785,Wallenberg (Raoul) HS,12,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
571,Washington (George) HS,9,ED,ED: SDC - SOAR,4,0,3,1,0,0,0,0,0,0,0
571,Washington (George) HS,10,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
571,Washington (George) HS,11,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
571,Washington (George) HS,12,ED,ED: SDC - SOAR,0,0,0,0,0,0,0,0,0,0,0
571,Washington (George) HS,9,GE,GE: General Education,"1,890",395,602,526,241,100,19,5,1,0,1
571,Washington (George) HS,10,GE,GE: General Education,39,12,15,8,2,1,1,0,0,0,0
571,Washington (George) HS,11,GE,GE: General Education,32,15,11,3,2,1,0,0,0,0,0
571,Washington (George) HS,12,GE,GE: General Education,17,4,5,5,2,1,0,0,0,0,0
571,Washington (George) HS,9,MM,MM: SDC - Mild to Moderate,24,4,8,6,3,2,0,0,0,0,1
571,Washington (George) HS,10,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
571,Washington (George) HS,11,MM,MM: SDC - Mild to Moderate,0,0,0,0,0,0,0,0,0,0,0
571,Washington (George) HS,12,MM,MM: SDC - Mild to Moderate,1,0,0,0,1,0,0,0,0,0,0
571,Washington (George) HS,9,MS,MS: SDC - Extensive Services,6,1,2,2,1,0,0,0,0,0,0
571,Washington (George) HS,10,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
571,Washington (George) HS,11,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
571,Washington (George) HS,12,MS,MS: SDC - Extensive Services,0,0,0,0,0,0,0,0,0,0,0
571,Washington (George) HS,9,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
571,Washington (George) HS,10,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
571,Washington (George) HS,11,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
571,Washington (George) HS,12,NX,NX: Newcomer Program,0,0,0,0,0,0,0,0,0,0,0
497,Webster (Daniel) ES,K,GE,GE: General Education,149,20,33,17,12,8,8,12,5,5,29
497,Webster (Daniel) ES,1,GE,GE: General Education,4,0,1,0,1,2,0,0,0,0,0
497,Webster (Daniel) ES,2,GE,GE: General Education,6,0,0,0,0,3,1,0,0,0,2
497,Webster (Daniel) ES,3,GE,GE: General Education,4,2,2,0,0,0,0,0,0,0,0
497,Webster (Daniel) ES,4,GE,GE: General Education,3,1,2,0,0,0,0,0,0,0,0
497,Webster (Daniel) ES,5,GE,GE: General Education,1,0,0,0,0,1,0,0,0,0,0
497,Webster (Daniel) ES,K,SE,SE: Spanish Immersion (Non-Native),124,28,19,18,14,15,7,8,1,1,13
497,Webster (Daniel) ES,1,SE,SE: Spanish Immersion (Non-Native),3,2,0,0,0,0,0,0,0,0,1
497,Webster (Daniel) ES,K,SN,SN: Spanish Immersion (Spanish Speakers),57,16,12,13,6,4,3,0,1,0,2
497,Webster (Daniel) ES,1,SN,SN: Spanish Immersion (Spanish Speakers),2,0,2,0,0,0,0,0,0,0,0
497,Webster (Daniel) ES,2,SN,SN: Spanish Immersion (Spanish Speakers),3,2,1,0,0,0,0,0,0,0,0
497,Webster (Daniel) ES,3,SN,SN: Spanish Immersion (Spanish Speakers),2,1,0,0,0,0,0,0,0,1,0
497,Webster (Daniel) ES,4,SN,SN: Spanish Immersion (Spanish Speakers),1,0,0,0,0,0,0,0,1,0,0
497,Webster (Daniel) ES,5,SN,SN: Spanish Immersion (Spanish Speakers),0,0,0,0,0,0,0,0,0,0,0
876,West Portal ES,K,CE,CE: Cantonese Immersion (All English),203,14,34,39,18,21,14,15,8,3,37
876,West Portal ES,1,CE,CE: Cantonese Immersion (All English),15,3,4,3,1,3,0,1,0,0,0
876,West Portal ES,K,CN,CN: Cantonese Immersion (Cantonese Speakers),139,32,20,39,15,13,5,4,7,1,3
876,West Portal ES,1,CN,CN: Cantonese Immersion (Cantonese Speakers),4,1,1,0,1,0,0,1,0,0,0
876,West Portal ES,2,CN,CN: Cantonese Immersion (Cantonese Speakers),5,0,0,3,0,1,0,1,0,0,0
876,West Portal ES,3,CN,CN: Cantonese Immersion (Cantonese Speakers),1,0,1,0,0,0,0,0,0,0,0
876,West Portal ES,4,CN,CN: Cantonese Immersion (Cantonese Speakers),5,1,2,1,1,0,0,0,0,0,0
876,West Portal ES,5,CN,CN: Cantonese Immersion (Cantonese Speakers),1,0,0,0,0,0,1,0,0,0,0
876,West Portal ES,TK,GE,GE: General Education,416,97,81,74,57,54,17,9,5,11,11
876,West Portal ES,K,GE,GE: General Education,621,56,84,73,73,81,51,42,38,25,98
876,West Portal ES,1,GE,GE: General Education,30,4,8,3,2,4,2,1,0,0,6
876,West Portal ES,2,GE,GE: General Education,31,6,3,5,4,5,1,2,4,0,1
876,West Portal ES,3,GE,GE: General Education,24,7,6,4,2,3,1,0,0,0,1
876,West Portal ES,4,GE,GE: General Education,23,4,5,3,3,1,4,0,1,0,2
876,West Portal ES,5,GE,GE: General Education,11,3,3,0,1,2,0,0,2,0,0
801,Wo (Yick) ES,K,GE,GE: General Education,210,39,33,35,28,16,12,7,2,2,36
801,Wo (Yick) ES,1,GE,GE: General Education,9,6,1,0,0,0,1,0,0,0,1
801,Wo (Yick) ES,2,GE,GE: General Education,3,2,0,0,1,0,0,0,0,0,0
801,Wo (Yick) ES,3,GE,GE: General Education,5,2,1,1,0,0,0,0,0,0,1
801,Wo (Yick) ES,4,GE,GE: General Education,4,0,1,2,1,0,0,0,0,0,0
801,Wo (Yick) ES,5,GE,GE: General Education,4,1,2,0,1,0,0,0,0,0,0
801,Wo (Yick) ES,K,SA,SA: SDC - Extensive Services Autism Focus,7,2,1,2,1,1,0,0,0,0,0
801,Wo (Yick) ES,1,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
801,Wo (Yick) ES,2,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
801,Wo (Yick) ES,3,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
801,Wo (Yick) ES,4,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
801,Wo (Yick) ES,5,SA,SA: SDC - Extensive Services Autism Focus,0,0,0,0,0,0,0,0,0,0,0
485,Yu (Alice Fong) K-8,K,CE,CE: Cantonese Immersion (All English),252,53,37,26,26,20,15,10,13,9,43
485,Yu (Alice Fong) K-8,1,CE,CE: Cantonese Immersion (All English),23,9,7,3,0,0,2,1,0,0,1
485,Yu (Alice Fong) K-8,2,CN,CN: Cantonese Immersion (Cantonese Speakers),12,10,1,0,1,0,0,0,0,0,0
485,Yu (Alice Fong) K-8,3,CN,CN: Cantonese Immersion (Cantonese Speakers),8,6,1,0,1,0,0,0,0,0,0
485,Yu (Alice Fong) K-8,4,CN,CN: Cantonese Immersion (Cantonese Speakers),15,13,2,0,0,0,0,0,0,0,0
485,Yu (Alice Fong) K-8,5,CN,CN: Cantonese Immersion (Cantonese Speakers),11,9,0,1,0,1,0,0,0,0,0
485,Yu (Alice Fong) K-8,6,CN,CN: Cantonese Immersion (Cantonese Speakers),95,21,12,27,18,13,4,0,0,0,0
485,Yu (Alice Fong) K-8,7,CN,CN: Cantonese Immersion (Cantonese Speakers),2,2,0,0,0,0,0,0,0,0,0
485,Yu (Alice Fong) K-8,8,CN,CN: Cantonese Immersion (Cantonese Speakers),1,0,1,0,0,0,0,0,0,0,0
485,Yu (Alice Fong) K-8,K,CT,CT: Cantonese Immersion (All others),265,65,52,42,26,27,10,12,6,5,20
485,Yu (Alice Fong) K-8,1,CT,CT: Cantonese Immersion (All others),28,11,3,7,1,4,1,1,0,0,0
